jeudi 12 décembre 2024	17:05:14	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
798	752,000000E+0	1,444000E+3	0,000000E+0	0,000000E+0
799	759,000000E+0	1,446000E+3	0,000000E+0	0,000000E+0
800	766,000000E+0	1,449000E+3	0,000000E+0	0,000000E+0
801	772,000000E+0	1,451000E+3	0,000000E+0	0,000000E+0
802	777,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
803	781,000000E+0	1,456000E+3	0,000000E+0	0,000000E+0
804	787,000000E+0	1,457000E+3	0,000000E+0	0,000000E+0
805	791,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
806	793,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
807	797,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
808	800,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
809	802,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
810	805,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
811	808,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
812	809,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
813	809,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
814	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
815	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
816	812,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
817	813,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
818	814,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
819	816,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
820	818,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
821	819,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
822	820,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
823	821,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
824	822,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
825	822,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
826	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
827	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
828	823,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
829	823,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
830	824,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
831	824,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
832	825,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
833	826,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
834	828,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
835	830,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
836	832,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
837	835,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
838	837,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
839	839,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
840	842,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
841	845,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
842	849,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
843	853,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
844	860,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
845	866,000000E+0	1,453000E+3	0,000000E+0	0,000000E+0
846	874,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
847	883,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
848	893,000000E+0	1,439000E+3	0,000000E+0	0,000000E+0
849	901,000000E+0	1,436000E+3	0,000000E+0	0,000000E+0
850	908,000000E+0	1,438000E+3	0,000000E+0	0,000000E+0
851	913,000000E+0	1,441000E+3	0,000000E+0	0,000000E+0
852	915,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
853	916,000000E+0	1,467000E+3	0,000000E+0	0,000000E+0
854	915,000000E+0	1,489000E+3	0,000000E+0	0,000000E+0
855	910,000000E+0	1,510000E+3	0,000000E+0	0,000000E+0
856	902,000000E+0	1,536000E+3	0,000000E+0	0,000000E+0
857	893,000000E+0	1,561000E+3	0,000000E+0	0,000000E+0
858	880,000000E+0	1,591000E+3	0,000000E+0	0,000000E+0
859	868,000000E+0	1,618000E+3	0,000000E+0	0,000000E+0
860	853,000000E+0	1,645000E+3	0,000000E+0	0,000000E+0
861	839,000000E+0	1,670000E+3	0,000000E+0	0,000000E+0
862	822,000000E+0	1,697000E+3	0,000000E+0	0,000000E+0
863	807,000000E+0	1,720000E+3	0,000000E+0	0,000000E+0
864	789,000000E+0	1,743000E+3	0,000000E+0	0,000000E+0
865	773,000000E+0	1,763000E+3	0,000000E+0	0,000000E+0
866	757,000000E+0	1,782000E+3	0,000000E+0	0,000000E+0
867	742,000000E+0	1,798000E+3	0,000000E+0	0,000000E+0
868	726,000000E+0	1,810000E+3	0,000000E+0	0,000000E+0
869	713,000000E+0	1,822000E+3	0,000000E+0	0,000000E+0
870	699,000000E+0	1,829000E+3	0,000000E+0	0,000000E+0
871	686,000000E+0	1,834000E+3	0,000000E+0	0,000000E+0
872	674,000000E+0	1,836000E+3	0,000000E+0	0,000000E+0
873	664,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
874	655,000000E+0	1,831000E+3	0,000000E+0	0,000000E+0
875	647,000000E+0	1,826000E+3	0,000000E+0	0,000000E+0
876	640,000000E+0	1,816000E+3	0,000000E+0	0,000000E+0
877	636,000000E+0	1,804000E+3	0,000000E+0	0,000000E+0
878	634,000000E+0	1,787000E+3	0,000000E+0	0,000000E+0
879	632,000000E+0	1,770000E+3	0,000000E+0	0,000000E+0
880	632,000000E+0	1,749000E+3	0,000000E+0	0,000000E+0
881	632,000000E+0	1,727000E+3	0,000000E+0	0,000000E+0
882	633,000000E+0	1,703000E+3	0,000000E+0	0,000000E+0
883	636,000000E+0	1,677000E+3	0,000000E+0	0,000000E+0
884	642,000000E+0	1,650000E+3	0,000000E+0	0,000000E+0
885	648,000000E+0	1,624000E+3	0,000000E+0	0,000000E+0
886	656,000000E+0	1,596000E+3	0,000000E+0	0,000000E+0
887	664,000000E+0	1,568000E+3	0,000000E+0	0,000000E+0
888	674,000000E+0	1,542000E+3	0,000000E+0	0,000000E+0
889	684,000000E+0	1,516000E+3	0,000000E+0	0,000000E+0
890	695,000000E+0	1,494000E+3	0,000000E+0	0,000000E+0
891	706,000000E+0	1,475000E+3	0,000000E+0	0,000000E+0
892	716,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
893	725,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
894	735,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
895	744,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
896	752,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
897	759,000000E+0	1,445000E+3	0,000000E+0	0,000000E+0
898	766,000000E+0	1,449000E+3	0,000000E+0	0,000000E+0
899	772,000000E+0	1,451000E+3	0,000000E+0	0,000000E+0
900	777,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
901	782,000000E+0	1,456000E+3	0,000000E+0	0,000000E+0
902	787,000000E+0	1,457000E+3	0,000000E+0	0,000000E+0
903	791,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
904	793,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
905	797,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
906	800,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
907	802,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
908	805,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
909	807,000000E+0	1,460000E+3	0,000000E+0	0,000000E+0
910	809,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
911	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
912	810,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
913	811,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
914	812,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
915	813,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
916	815,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
917	817,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
918	818,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
919	819,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
920	820,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
921	821,000000E+0	1,462000E+3	0,000000E+0	0,000000E+0
922	822,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
923	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
924	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
925	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
926	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
927	823,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
928	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
929	824,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
930	825,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
931	825,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
932	828,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
933	829,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
934	832,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
935	835,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
936	838,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
937	840,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
938	842,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
939	845,000000E+0	1,461000E+3	0,000000E+0	0,000000E+0
940	849,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
941	853,000000E+0	1,458000E+3	0,000000E+0	0,000000E+0
942	859,000000E+0	1,455000E+3	0,000000E+0	0,000000E+0
943	865,000000E+0	1,452000E+3	0,000000E+0	0,000000E+0
944	874,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
945	883,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
946	892,000000E+0	1,439000E+3	0,000000E+0	0,000000E+0
947	901,000000E+0	1,436000E+3	0,000000E+0	0,000000E+0
948	907,000000E+0	1,438000E+3	0,000000E+0	0,000000E+0
949	914,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
950	915,000000E+0	1,453000E+3	0,000000E+0	0,000000E+0
951	916,000000E+0	1,467000E+3	0,000000E+0	0,000000E+0
952	915,000000E+0	1,488000E+3	0,000000E+0	0,000000E+0
953	910,000000E+0	1,509000E+3	0,000000E+0	0,000000E+0
954	902,000000E+0	1,537000E+3	0,000000E+0	0,000000E+0
955	893,000000E+0	1,562000E+3	0,000000E+0	0,000000E+0
956	881,000000E+0	1,590000E+3	0,000000E+0	0,000000E+0
957	868,000000E+0	1,617000E+3	0,000000E+0	0,000000E+0
958	854,000000E+0	1,645000E+3	0,000000E+0	0,000000E+0
959	839,000000E+0	1,670000E+3	0,000000E+0	0,000000E+0
960	822,000000E+0	1,697000E+3	0,000000E+0	0,000000E+0
961	806,000000E+0	1,720000E+3	0,000000E+0	0,000000E+0
962	789,000000E+0	1,742000E+3	0,000000E+0	0,000000E+0
963	773,000000E+0	1,763000E+3	0,000000E+0	0,000000E+0
964	758,000000E+0	1,781000E+3	0,000000E+0	0,000000E+0
965	742,000000E+0	1,797000E+3	0,000000E+0	0,000000E+0
966	726,000000E+0	1,811000E+3	0,000000E+0	0,000000E+0
967	713,000000E+0	1,821000E+3	0,000000E+0	0,000000E+0
968	699,000000E+0	1,829000E+3	0,000000E+0	0,000000E+0
969	686,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
970	674,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
971	664,000000E+0	1,835000E+3	0,000000E+0	0,000000E+0
972	655,000000E+0	1,831000E+3	0,000000E+0	0,000000E+0
973	647,000000E+0	1,826000E+3	0,000000E+0	0,000000E+0
974	641,000000E+0	1,816000E+3	0,000000E+0	0,000000E+0
975	637,000000E+0	1,804000E+3	0,000000E+0	0,000000E+0
976	634,000000E+0	1,787000E+3	0,000000E+0	0,000000E+0
977	632,000000E+0	1,770000E+3	0,000000E+0	0,000000E+0
978	632,000000E+0	1,750000E+3	0,000000E+0	0,000000E+0
979	632,000000E+0	1,727000E+3	0,000000E+0	0,000000E+0
980	633,000000E+0	1,703000E+3	0,000000E+0	0,000000E+0
981	636,000000E+0	1,678000E+3	0,000000E+0	0,000000E+0
982	641,000000E+0	1,651000E+3	0,000000E+0	0,000000E+0
983	648,000000E+0	1,625000E+3	0,000000E+0	0,000000E+0
984	656,000000E+0	1,596000E+3	0,000000E+0	0,000000E+0
985	664,000000E+0	1,569000E+3	0,000000E+0	0,000000E+0
986	674,000000E+0	1,542000E+3	0,000000E+0	0,000000E+0
987	684,000000E+0	1,516000E+3	0,000000E+0	0,000000E+0
988	695,000000E+0	1,494000E+3	0,000000E+0	0,000000E+0
989	706,000000E+0	1,475000E+3	0,000000E+0	0,000000E+0
990	716,000000E+0	1,459000E+3	0,000000E+0	0,000000E+0
991	725,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
992	734,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
993	744,000000E+0	1,442000E+3	0,000000E+0	0,000000E+0
994	752,000000E+0	1,443000E+3	0,000000E+0	0,000000E+0
995	759,000000E+0	1,445000E+3	0,000000E+0	0,000000E+0
996	766,000000E+0	1,448000E+3	0,000000E+0	0,000000E+0
997	772,000000E+0	1,451000E+3	0,000000E+0	0,000000E+0
998	777,000000E+0	1,454000E+3	0,000000E+0	0,000000E+0
999	782,000000E+0	1,456000E+3	0,000000E+0	0,000000E+0
1000	787,000000E+0	1,457000E+3	0,000000E+0	0,000000E+0
