vendredi 13 décembre 2024	11:04:04	Sampling Period : 50  ms		Experiment

t	Alpha1L		Alpha2L		Alpha1R		Alpha2R		T_Alpha1L	T_Alpha2L	T_Alpha1R	T_Alpha2R
804	65,524000E+3	8,000000E+0	0,000000E+0	0,000000E+0
805	65,525000E+3	5,000000E+0	13,000000E+0	65,522000E+3
806	65,523000E+3	9,000000E+0	10,000000E+0	7,000000E+0
807	65,532000E+3	9,000000E+0	23,000000E+0	65,519000E+3
808	65,532000E+3	13,000000E+0	12,000000E+0	15,000000E+0
809	65,534000E+3	11,000000E+0	21,000000E+0	65,509000E+3
810	65,532000E+3	12,000000E+0	0,000000E+0	6,000000E+0
811	65,531000E+3	10,000000E+0	7,000000E+0	65,516000E+3
812	65,532000E+3	12,000000E+0	0,000000E+0	5,000000E+0
813	65,535000E+3	12,000000E+0	9,000000E+0	65,514000E+3
814	65,534000E+3	13,000000E+0	65,535000E+3	0,000000E+0
815	65,534000E+3	8,000000E+0	8,000000E+0	65,505000E+3
816	0,000000E+0	17,000000E+0	3,000000E+0	1,000000E+0
817	0,000000E+0	11,000000E+0	12,000000E+0	65,518000E+3
818	65,535000E+3	11,000000E+0	10,000000E+0	0,000000E+0
819	65,532000E+3	9,000000E+0	10,000000E+0	65,515000E+3
820	65,527000E+3	10,000000E+0	1,000000E+0	65,526000E+3
821	65,529000E+3	9,000000E+0	8,000000E+0	65,516000E+3
822	65,530000E+3	10,000000E+0	8,000000E+0	65,519000E+3
823	65,534000E+3	10,000000E+0	16,000000E+0	65,521000E+3
824	65,532000E+3	10,000000E+0	13,000000E+0	65,519000E+3
825	65,535000E+3	10,000000E+0	17,000000E+0	65,534000E+3
826	65,534000E+3	10,000000E+0	15,000000E+0	65,522000E+3
827	65,535000E+3	10,000000E+0	16,000000E+0	65,533000E+3
828	65,534000E+3	10,000000E+0	18,000000E+0	65,515000E+3
829	65,534000E+3	10,000000E+0	16,000000E+0	0,000000E+0
830	65,535000E+3	10,000000E+0	24,000000E+0	65,509000E+3
831	65,535000E+3	6,000000E+0	8,000000E+0	0,000000E+0
832	0,000000E+0	6,000000E+0	8,000000E+0	65,499000E+3
833	65,535000E+3	7,000000E+0	0,000000E+0	2,000000E+0
834	65,533000E+3	6,000000E+0	8,000000E+0	65,488000E+3
835	65,529000E+3	6,000000E+0	0,000000E+0	65,535000E+3
836	65,530000E+3	6,000000E+0	11,000000E+0	65,490000E+3
837	65,532000E+3	4,000000E+0	2,000000E+0	65,530000E+3
838	65,534000E+3	3,000000E+0	14,000000E+0	65,492000E+3
839	0,000000E+0	4,000000E+0	5,000000E+0	65,534000E+3
840	0,000000E+0	6,000000E+0	13,000000E+0	65,490000E+3
841	0,000000E+0	5,000000E+0	4,000000E+0	65,527000E+3
842	0,000000E+0	3,000000E+0	14,000000E+0	65,504000E+3
843	3,000000E+0	8,000000E+0	6,000000E+0	65,529000E+3
844	65,535000E+3	6,000000E+0	13,000000E+0	65,518000E+3
845	4,000000E+0	7,000000E+0	7,000000E+0	65,523000E+3
846	65,535000E+3	12,000000E+0	12,000000E+0	65,528000E+3
847	5,000000E+0	10,000000E+0	6,000000E+0	65,522000E+3
848	65,535000E+3	10,000000E+0	12,000000E+0	65,530000E+3
849	0,000000E+0	10,000000E+0	5,000000E+0	65,529000E+3
850	65,530000E+3	10,000000E+0	9,000000E+0	65,532000E+3
851	65,527000E+3	22,000000E+0	6,000000E+0	65,531000E+3
852	65,530000E+3	3,000000E+0	6,000000E+0	65,528000E+3
853	65,524000E+3	21,000000E+0	2,000000E+0	65,528000E+3
854	65,529000E+3	65,526000E+3	5,000000E+0	65,526000E+3
855	65,519000E+3	23,000000E+0	1,000000E+0	65,526000E+3
856	65,534000E+3	65,514000E+3	4,000000E+0	65,524000E+3
857	65,522000E+3	13,000000E+0	2,000000E+0	65,527000E+3
858	2,000000E+0	65,511000E+3	6,000000E+0	65,526000E+3
859	65,525000E+3	29,000000E+0	3,000000E+0	65,528000E+3
860	7,000000E+0	65,510000E+3	4,000000E+0	65,524000E+3
861	65,527000E+3	42,000000E+0	0,000000E+0	65,527000E+3
862	9,000000E+0	65,510000E+3	2,000000E+0	65,524000E+3
863	65,527000E+3	54,000000E+0	0,000000E+0	65,528000E+3
864	8,000000E+0	65,512000E+3	1,000000E+0	65,526000E+3
865	65,529000E+3	51,000000E+0	0,000000E+0	65,526000E+3
866	5,000000E+0	65,523000E+3	2,000000E+0	65,528000E+3
867	65,520000E+3	44,000000E+0	0,000000E+0	65,534000E+3
868	65,526000E+3	65,523000E+3	0,000000E+0	65,530000E+3
869	65,513000E+3	27,000000E+0	0,000000E+0	65,528000E+3
870	65,524000E+3	0,000000E+0	3,000000E+0	65,527000E+3
871	65,523000E+3	27,000000E+0	3,000000E+0	65,528000E+3
872	65,535000E+3	24,000000E+0	4,000000E+0	65,529000E+3
873	65,535000E+3	8,000000E+0	5,000000E+0	65,528000E+3
874	65,532000E+3	12,000000E+0	4,000000E+0	65,529000E+3
875	65,525000E+3	0,000000E+0	3,000000E+0	65,529000E+3
876	65,521000E+3	21,000000E+0	0,000000E+0	65,529000E+3
877	65,522000E+3	1,000000E+0	0,000000E+0	65,529000E+3
878	65,523000E+3	32,000000E+0	1,000000E+0	65,529000E+3
879	65,522000E+3	2,000000E+0	0,000000E+0	65,529000E+3
880	65,514000E+3	36,000000E+0	1,000000E+0	65,528000E+3
881	65,530000E+3	8,000000E+0	0,000000E+0	65,529000E+3
882	65,522000E+3	44,000000E+0	0,000000E+0	65,530000E+3
883	65,533000E+3	1,000000E+0	0,000000E+0	65,532000E+3
884	65,520000E+3	52,000000E+0	3,000000E+0	65,531000E+3
885	65,533000E+3	65,533000E+3	2,000000E+0	65,531000E+3
886	65,515000E+3	65,000000E+0	3,000000E+0	65,532000E+3
887	65,529000E+3	65,518000E+3	0,000000E+0	65,533000E+3
888	65,511000E+3	56,000000E+0	0,000000E+0	65,534000E+3
889	65,526000E+3	65,535000E+3	65,535000E+3	65,531000E+3
890	65,512000E+3	50,000000E+0	65,535000E+3	65,532000E+3
891	65,528000E+3	0,000000E+0	65,533000E+3	65,531000E+3
892	65,509000E+3	34,000000E+0	0,000000E+0	65,530000E+3
893	65,528000E+3	7,000000E+0	65,526000E+3	65,533000E+3
894	65,514000E+3	17,000000E+0	65,534000E+3	65,528000E+3
895	65,529000E+3	14,000000E+0	65,528000E+3	65,529000E+3
896	65,524000E+3	7,000000E+0	0,000000E+0	65,524000E+3
897	65,526000E+3	10,000000E+0	65,529000E+3	65,527000E+3
898	65,521000E+3	4,000000E+0	65,535000E+3	65,525000E+3
899	65,522000E+3	7,000000E+0	65,535000E+3	65,519000E+3
900	65,522000E+3	6,000000E+0	65,535000E+3	65,525000E+3
901	65,526000E+3	9,000000E+0	1,000000E+0	65,518000E+3
902	65,524000E+3	8,000000E+0	0,000000E+0	0,000000E+0
903	65,525000E+3	5,000000E+0	15,000000E+0	65,519000E+3
904	65,522000E+3	9,000000E+0	8,000000E+0	6,000000E+0
905	65,531000E+3	10,000000E+0	24,000000E+0	65,524000E+3
906	65,532000E+3	12,000000E+0	12,000000E+0	16,000000E+0
907	65,534000E+3	11,000000E+0	19,000000E+0	65,516000E+3
908	65,531000E+3	13,000000E+0	1,000000E+0	7,000000E+0
909	65,530000E+3	6,000000E+0	9,000000E+0	65,514000E+3
910	65,534000E+3	2,000000E+0	4,000000E+0	10,000000E+0
911	0,000000E+0	6,000000E+0	17,000000E+0	65,521000E+3
912	65,535000E+3	11,000000E+0	2,000000E+0	5,000000E+0
913	65,533000E+3	13,000000E+0	9,000000E+0	65,517000E+3
914	65,534000E+3	11,000000E+0	0,000000E+0	0,000000E+0
915	65,534000E+3	12,000000E+0	6,000000E+0	65,515000E+3
916	65,529000E+3	11,000000E+0	0,000000E+0	65,530000E+3
917	65,528000E+3	11,000000E+0	5,000000E+0	65,514000E+3
918	65,527000E+3	11,000000E+0	3,000000E+0	65,526000E+3
919	65,531000E+3	10,000000E+0	14,000000E+0	65,518000E+3
920	65,531000E+3	10,000000E+0	14,000000E+0	65,520000E+3
921	65,534000E+3	10,000000E+0	21,000000E+0	65,521000E+3
922	65,532000E+3	8,000000E+0	15,000000E+0	65,520000E+3
923	65,530000E+3	10,000000E+0	17,000000E+0	65,533000E+3
924	65,530000E+3	10,000000E+0	14,000000E+0	65,521000E+3
925	65,534000E+3	10,000000E+0	14,000000E+0	65,534000E+3
926	65,534000E+3	10,000000E+0	17,000000E+0	65,514000E+3
927	0,000000E+0	10,000000E+0	19,000000E+0	65,533000E+3
928	65,535000E+3	10,000000E+0	27,000000E+0	65,509000E+3
929	65,535000E+3	7,000000E+0	10,000000E+0	65,533000E+3
930	65,535000E+3	7,000000E+0	8,000000E+0	65,503000E+3
931	65,533000E+3	6,000000E+0	0,000000E+0	0,000000E+0
932	65,532000E+3	6,000000E+0	7,000000E+0	65,488000E+3
933	65,528000E+3	5,000000E+0	0,000000E+0	65,535000E+3
934	65,530000E+3	5,000000E+0	12,000000E+0	65,487000E+3
935	65,531000E+3	3,000000E+0	4,000000E+0	0,000000E+0
936	65,532000E+3	3,000000E+0	16,000000E+0	65,492000E+3
937	0,000000E+0	2,000000E+0	6,000000E+0	65,533000E+3
938	65,535000E+3	5,000000E+0	15,000000E+0	65,490000E+3
939	0,000000E+0	5,000000E+0	4,000000E+0	65,529000E+3
940	0,000000E+0	4,000000E+0	14,000000E+0	65,500000E+3
941	2,000000E+0	7,000000E+0	6,000000E+0	65,528000E+3
942	65,534000E+3	6,000000E+0	13,000000E+0	65,519000E+3
943	3,000000E+0	5,000000E+0	7,000000E+0	65,523000E+3
944	0,000000E+0	13,000000E+0	13,000000E+0	65,529000E+3
945	4,000000E+0	9,000000E+0	7,000000E+0	65,524000E+3
946	65,534000E+3	11,000000E+0	12,000000E+0	65,529000E+3
947	0,000000E+0	11,000000E+0	5,000000E+0	65,527000E+3
948	65,529000E+3	11,000000E+0	9,000000E+0	65,531000E+3
949	65,526000E+3	21,000000E+0	5,000000E+0	65,530000E+3
950	65,529000E+3	3,000000E+0	6,000000E+0	65,529000E+3
951	65,524000E+3	24,000000E+0	2,000000E+0	65,528000E+3
952	65,529000E+3	65,525000E+3	4,000000E+0	65,526000E+3
953	65,518000E+3	18,000000E+0	1,000000E+0	65,525000E+3
954	65,533000E+3	65,514000E+3	5,000000E+0	65,524000E+3
955	65,522000E+3	20,000000E+0	3,000000E+0	65,527000E+3
956	2,000000E+0	65,511000E+3	6,000000E+0	65,526000E+3
957	65,525000E+3	32,000000E+0	3,000000E+0	65,528000E+3
958	6,000000E+0	65,509000E+3	4,000000E+0	65,524000E+3
959	65,526000E+3	42,000000E+0	0,000000E+0	65,529000E+3
960	4,000000E+0	65,510000E+3	1,000000E+0	65,526000E+3
961	65,525000E+3	54,000000E+0	0,000000E+0	65,533000E+3
962	7,000000E+0	65,511000E+3	0,000000E+0	65,527000E+3
963	65,527000E+3	46,000000E+0	0,000000E+0	65,528000E+3
964	3,000000E+0	65,522000E+3	0,000000E+0	65,528000E+3
965	65,517000E+3	55,000000E+0	65,535000E+3	0,000000E+0
966	65,525000E+3	65,519000E+3	0,000000E+0	65,525000E+3
967	65,513000E+3	29,000000E+0	65,533000E+3	65,527000E+3
968	65,526000E+3	0,000000E+0	3,000000E+0	65,527000E+3
969	65,525000E+3	28,000000E+0	4,000000E+0	65,529000E+3
970	65,535000E+3	21,000000E+0	6,000000E+0	65,529000E+3
971	65,535000E+3	9,000000E+0	6,000000E+0	65,530000E+3
972	65,532000E+3	13,000000E+0	5,000000E+0	65,530000E+3
973	65,526000E+3	0,000000E+0	1,000000E+0	65,530000E+3
974	65,521000E+3	21,000000E+0	0,000000E+0	65,530000E+3
975	65,521000E+3	0,000000E+0	0,000000E+0	65,530000E+3
976	65,520000E+3	33,000000E+0	0,000000E+0	65,530000E+3
977	65,524000E+3	3,000000E+0	0,000000E+0	65,529000E+3
978	65,514000E+3	37,000000E+0	0,000000E+0	65,530000E+3
979	65,532000E+3	3,000000E+0	0,000000E+0	65,529000E+3
980	65,522000E+3	45,000000E+0	0,000000E+0	65,530000E+3
981	65,535000E+3	0,000000E+0	0,000000E+0	65,532000E+3
982	65,519000E+3	49,000000E+0	3,000000E+0	65,532000E+3
983	65,534000E+3	65,525000E+3	0,000000E+0	65,531000E+3
984	65,516000E+3	64,000000E+0	3,000000E+0	65,533000E+3
985	65,530000E+3	65,519000E+3	0,000000E+0	65,533000E+3
986	65,511000E+3	57,000000E+0	0,000000E+0	65,534000E+3
987	65,527000E+3	65,531000E+3	65,534000E+3	65,533000E+3
988	65,511000E+3	47,000000E+0	0,000000E+0	65,532000E+3
989	65,530000E+3	1,000000E+0	65,532000E+3	65,531000E+3
990	65,510000E+3	34,000000E+0	0,000000E+0	65,529000E+3
991	65,528000E+3	7,000000E+0	65,525000E+3	65,531000E+3
992	65,515000E+3	16,000000E+0	65,535000E+3	65,528000E+3
993	65,529000E+3	14,000000E+0	65,528000E+3	65,529000E+3
994	65,524000E+3	7,000000E+0	0,000000E+0	65,523000E+3
995	65,528000E+3	11,000000E+0	65,528000E+3	65,526000E+3
996	65,523000E+3	4,000000E+0	65,535000E+3	65,525000E+3
997	65,523000E+3	6,000000E+0	65,534000E+3	65,518000E+3
998	65,523000E+3	6,000000E+0	0,000000E+0	65,526000E+3
999	65,527000E+3	9,000000E+0	0,000000E+0	65,516000E+3
1000	65,525000E+3	8,000000E+0	0,000000E+0	0,000000E+0
