time,q1_l,q1_r,q2_l,q2_r,ZMPx,ZMPy,CoMx,CoMy,CoMz
2.0,-0.18463859859613865,-0.18463859859613865,0.40113842182388615,0.40113842182388615,-7.590338906473724e-16,1.18,-7.590517343973335e-16,1.179999975215304,0.2221891770597588
2.02,-0.1861472574241081,-0.1861472574241081,0.4044238686143874,0.4044238686143874,-7.590338906473724e-16,1.18,-7.590495932577008e-16,1.1799999782021449,0.22203504528502443
2.04,-0.18764860012359905,-0.18764860012359905,0.40769357692868624,0.40769357692868624,-7.590338906473724e-16,1.18,-7.590477074187475e-16,1.1799999808310635,0.221880421098355
2.06,-0.18914260445649766,-0.18914260445649766,0.4109474972618194,0.4109474972618194,-7.590338906473724e-16,1.18,-7.590460466650642e-16,1.1799999831446704,0.22172532501691447
2.08,-0.1906292480090237,-0.1906292480090237,0.4141855796822001,0.4141855796822001,-7.590338906473724e-16,1.18,-7.590445843257438e-16,1.179999985180542,0.22156977755786675
2.1,-0.1921085081898855,-0.1921085081898855,0.41740777382779376,0.41740777382779376,-7.590338906473724e-16,1.18,-7.590432968630316e-16,1.179999986971811,0.22141379923837587
2.12,-0.1935803622283898,-0.1935803622283898,0.42061402890219846,0.42061402890219846,-7.590338906473724e-16,1.18,-7.590421635080815e-16,1.1799999885476857,0.22125741057560575
2.14,-0.19504478717253965,-0.19504478717253965,0.4238042936706999,0.4238042936706999,-7.590338906473724e-16,1.18,-7.59041165938515e-16,1.1799999899339118,0.22110063208672032
2.16,-0.1965017598870812,-0.1965017598870812,0.42697851645622126,0.42697851645622126,-7.590338906473724e-16,1.18,-7.590402879930621e-16,1.1799999911531793,0.22094348428888363
2.18,-0.19795125705152813,-0.19795125705152813,0.4301366451352249,0.4301366451352249,-7.590338906473724e-16,1.18,-7.590395154190874e-16,1.1799999922254816,0.22078598769925956
2.2,-0.19939325515815057,-0.19939325515815057,0.4332786271335416,0.4332786271335416,-7.590338906473724e-16,1.18,-7.590388356492692e-16,1.1799999931684344,0.22062816283501213
2.22,-0.20082773050993058,-0.20082773050993058,0.4364044094221283,0.4364044094221283,-7.590338906473724e-16,1.18,-7.590382376041125e-16,1.179999993997555,0.22047003021330525
2.24,-0.20225465921847555,-0.20225465921847555,0.43951393851273984,0.43951393851273984,-7.590338906473724e-16,1.18,-7.590377115173514e-16,1.1799999947265114,0.22031161035130292
2.26,-0.20367401720190773,-0.20367401720190773,0.44260716045354986,0.44260716045354986,-7.590338906473724e-16,1.18,-7.590372487816226e-16,1.1799999953673406,0.22015292376616907
2.28,-0.20508578018270437,-0.20508578018270437,0.4456840208246698,0.4456840208246698,-7.590338906473724e-16,1.18,-7.590368418120883e-16,1.179999995930642,0.21999399097506772
2.3,-0.20648992368551253,-0.20648992368551253,0.44874446473361446,0.44874446473361446,-7.590338906473724e-16,1.18,-7.590364839259474e-16,1.1799999964257473,0.21983483249516275
2.32,-0.20788642303491361,-0.20788642303491361,0.4517884368106641,0.4517884368106641,-7.590338906473724e-16,1.18,-7.590361692360052e-16,1.1799999968608719,0.21967546884361822
2.34,-0.2092752533531611,-0.2092752533531611,0.4548158812041693,0.4548158812041693,-7.590338906473724e-16,1.18,-7.590358925566832e-16,1.1799999972432471,0.21951592053759797
2.36,-0.21065638955787006,-0.21065638955787006,0.45782674157575726,0.45782674157575726,-7.590338906473724e-16,1.18,-7.590356493210301e-16,1.1799999975792372,0.21935620809426606
2.38,-0.21202980635966645,-0.21202980635966645,0.46082096109545373,0.46082096109545373,-7.590338906473724e-16,1.18,-7.590354355074607e-16,1.1799999978744429,0.2191963520307864
2.4,-0.21339547825980315,-0.21339547825980315,0.4637984824367357,0.4637984824367357,-7.590338906473724e-16,1.18,-7.590352475750961e-16,1.179999998133792,0.219036372864323
2.42,-0.21475337954772106,-0.21475337954772106,0.46675924777147115,0.46675924777147115,-7.590338906473724e-16,1.18,-7.590350824067042e-16,1.1799999983616205,0.2188762911120398
2.44,-0.21610348429857942,-0.21610348429857942,0.4697031987647933,0.4697031987647933,-7.590338906473724e-16,1.18,-7.590349372583581e-16,1.179999998561742,0.21871612729110074
2.46,-0.21744576637072943,-0.21744576637072943,0.4726302765698583,0.4726302765698583,-7.590338906473724e-16,1.18,-7.59034809715028e-16,1.1799999987375118,0.21855590191866975
2.48,-0.21878019940315885,-0.21878019940315885,0.4755404218225432,0.4755404218225432,-7.590338906473724e-16,1.18,-7.590346976514144e-16,1.1799999988918803,0.21839563551191088
2.5,-0.22010675681287178,-0.22010675681287178,0.478433574636008,0.478433574636008,-7.590338906473724e-16,1.18,-7.5903459919741e-16,1.1799999990274426,0.21823534858798804
2.52,-0.2214254117922366,-0.2214254117922366,0.48130967459519214,0.48130967459519214,-7.590338906473724e-16,1.18,-7.590345127076482e-16,1.1799999991464802,0.2180750616640652
2.54,-0.2227361373062777,-0.2227361373062777,0.484168660751196,0.484168660751196,-7.590338906473724e-16,1.18,-7.590344367346585e-16,1.1799999992509993,0.21791479525730634
2.56,-0.22403890608992064,-0.22403890608992064,0.48701047161556277,0.48701047161556277,-7.590338906473724e-16,1.18,-7.590343700052062e-16,1.179999999342764,0.21775456988487538
2.58,-0.22533369064518796,-0.22533369064518796,0.48983504515446114,0.48983504515446114,-7.590338906473724e-16,1.18,-7.59034311399441e-16,1.1799999994233243,0.2175944060639363
2.6,-0.22662046323833887,-0.22662046323833887,0.49264231878274894,0.49264231878274894,-7.590338906473724e-16,1.18,-7.5903425993252365e-16,1.1799999994940433,0.21743432431165308
2.62,-0.22789919589696708,-0.22789919589696708,0.4954322293579521,0.4954322293579521,-7.590338906473724e-16,1.18,-7.590342147384401e-16,1.1799999995561183,0.21727434514518965
